model,branch_set,mode,omega,proportion_percent,run_type,replicate
alternative,test,Diversifying selection,1.273,1.477,SRV+Double+Triple,8
alternative,test,Diversifying selection,1.274,1.477,SRV+Double+Triple,8
alternative,test,Negative selection,0.121,10.827,SRV+Double+Triple,8
alternative,test,Negative selection,0.209,87.695,SRV+Double+Triple,8
alternative,test,Negative selection,0.12,10.827,SRV+Double+Triple,8
alternative,test,Negative selection,0.208,87.695,SRV+Double+Triple,8
null,reference,Diversifying selection,1.388,1.274,SRV+Double+Triple,8
null,reference,Negative selection,0.125,10.226,SRV+Double+Triple,8
null,reference,Negative selection,0.207,88.5,SRV+Double+Triple,8
null,test,Diversifying selection,1.388,1.274,SRV+Double+Triple,8
null,test,Negative selection,0.125,10.226,SRV+Double+Triple,8
null,test,Negative selection,0.207,88.5,SRV+Double+Triple,8
alternative,reference,Diversifying selection,1.908,0.751,SRV+Double+Triple,9
alternative,reference,Negative selection,0.091,0.122,SRV+Double+Triple,9
alternative,reference,Negative selection,0.202,99.128,SRV+Double+Triple,9
alternative,test,Diversifying selection,1.904,0.751,SRV+Double+Triple,9
alternative,test,Diversifying selection,1.908,0.751,SRV+Double+Triple,9
alternative,test,Negative selection,0.092,0.122,SRV+Double+Triple,9
alternative,test,Negative selection,0.203,99.128,SRV+Double+Triple,9
alternative,test,Negative selection,0.091,0.122,SRV+Double+Triple,9
alternative,test,Negative selection,0.202,99.128,SRV+Double+Triple,9
null,reference,Diversifying selection,1.827,0.804,SRV+Double+Triple,9
null,reference,Negative selection,0.124,0.085,SRV+Double+Triple,9
null,reference,Negative selection,0.201,99.111,SRV+Double+Triple,9
null,test,Diversifying selection,1.827,0.804,SRV+Double+Triple,9
null,test,Negative selection,0.124,0.085,SRV+Double+Triple,9
null,test,Negative selection,0.201,99.111,SRV+Double+Triple,9
alternative,reference,Diversifying selection,1.473,0.863,SRV+Double+Triple,10
alternative,reference,Negative selection,0.007,7.027,SRV+Double+Triple,10
alternative,reference,Negative selection,0.218,92.11,SRV+Double+Triple,10
alternative,test,Diversifying selection,1.474,0.863,SRV+Double+Triple,10
alternative,test,Diversifying selection,1.473,0.863,SRV+Double+Triple,10
alternative,test,Negative selection,0.007,7.027,SRV+Double+Triple,10
alternative,test,Negative selection,0.217,92.11,SRV+Double+Triple,10
alternative,test,Negative selection,0.007,7.027,SRV+Double+Triple,10
alternative,test,Negative selection,0.218,92.11,SRV+Double+Triple,10
null,reference,Diversifying selection,1.631,0.763,SRV+Double+Triple,10
null,reference,Negative selection,0.01,6.255,SRV+Double+Triple,10
null,reference,Negative selection,0.216,92.982,SRV+Double+Triple,10
null,test,Diversifying selection,1.631,0.763,SRV+Double+Triple,10
null,test,Negative selection,0.01,6.255,SRV+Double+Triple,10
null,test,Negative selection,0.216,92.982,SRV+Double+Triple,10
